id,division,summary,likeCount,createdAt
12487,TECH,쇼핑몰 딜 세팅 무료 자동화 시스템,1,2026-04-08T03:15:47Z
3426,TECH,"유모차·카트·캐리어에 3초 만에 직결되는 핸드백 — 거치대도, 전용백도 필요 없는 원터치 하이브리드 가방 플랫폼",0,2026-04-08T03:14:00Z
12543,TECH,인지 역번역 입력 시스템(Cognitive Reverse Translation Input System: CRTI system) 특허출원 제 10-2026-0062433,0,2026-04-08T03:09:18Z
1264,LOCAL,"글자에서 형상으로 피어나는 한글의 유희, 중랑구 제조 인프라로 구현하는 K-타이포 아트웨어",0,2026-04-08T03:08:22Z
12550,LOCAL,나만의 샴페인 양조장!!,0,2026-04-08T03:05:16Z
12512,TECH,승강형 수납 시스템,0,2026-04-08T02:56:02Z
12522,TECH,AI 기반 3D 실감형 동작 분석을 통해 다양한 각도에서 학습하고 피드백까지 제공하는 댄스 교육 플랫폼,1,2026-04-08T02:55:32Z
12445,TECH,"마음.콩닥은 외지의 좋은 브랜드를 콘텐츠로 알리고, 명상 콘텐츠로 쉼을 전하며, 기획부터 디자인·홍보물까지 한 흐름으로 연결하는 통합 라이프스타일 브랜드입니다.",0,2026-04-08T02:53:23Z
12524,TECH,대한민국 전역 커피집들은 우리꺼! 환경과 편리를 함께잡는 빨대비닐흡입기,0,2026-04-08T02:53:02Z
12506,TECH,AI기술을 적용한 K뷰티 부진/임박 재고 판매 플랫폼 ‘뷰티아울렛(Beauty outlet)‘,1,2026-04-08T02:42:50Z
6578,TECH,구형 가전제품을 IoT 자동화 할 수 있는 제품 및 서비스,1,2026-04-08T02:40:11Z
12530,TECH,소개팅 주선자들의 수고를 덜어주는 소개팅 풀 관리앱,0,2026-04-08T02:38:28Z
12454,TECH,주택·상가에 머문 프롭테크를 산업용 부동산으로! 공장·창고·토지 전문 O2O 중개 솔루션,0,2026-04-08T02:36:27Z
12449,TECH,"버리지 말고 바꿔 쓰는, 범용 어댑터형 3in1 그루밍 키트",1,2026-04-08T02:28:05Z
5092,LOCAL,"[코스 추천부터 교통편 예약까지] 대전광역시 빵지순례 AI 에이전트 투어 플랫폼, 빵빵",7,2026-04-08T02:27:21Z
12516,TECH,건강식품을 알파cd와 모로오렌지와의 만남으로 다이어트 식품 탄생,0,2026-04-08T02:23:22Z
12504,LOCAL,"작가가 작품안에 구축해둔 세계관을 경험하며, 머무르고 싶어지는 갤러리. 간편하고 합리적으로 관람객을 위한, 관람객의 공간에 맞는 작품을 구입 할 수 있게 디렉팅 해 주는 갤러리",0,2026-04-08T02:18:34Z
12056,LOCAL,"남산 러닝의 베이스캠프, 해외 관광객들의 남산 러닝 니즈 해결을 위한 공간 창출",0,2026-04-08T02:17:51Z
12509,LOCAL,광주 유휴공간을 활용한 체험형 로컬 스테이,0,2026-04-08T02:07:34Z
12485,LOCAL,도매시장 불낙처리 시스템,0,2026-04-08T02:02:33Z
11789,TECH,외식업체용 갈비·냉면 반조리 식품 표준화 제조공장 구축 사업,0,2026-04-08T02:01:46Z
12499,TECH,업소용 주방기계 제조 및 수출,0,2026-04-08T01:58:46Z
12483,TECH,친환경 화장품 리필 스테이션 서비스,0,2026-04-08T01:56:15Z
12490,LOCAL,굴비의 도시 법성포에서 식사 후 머물 수 있는 디저트 체험 카페,0,2026-04-08T01:46:03Z
11347,TECH,AI 아이도서는 사운드펜에 연동된 종이책에 AI 대화엔진을 통해 책 속 캐릭터와 실시간 상호작용하는 “종이책 기반 대화형 독서 플랫폼”입니다,0,2026-04-08T01:44:18Z
12426,TECH,AI 공공제안 자동화 솔루션,0,2026-04-08T01:42:27Z
12479,TECH,조직배양으로 시작되는 나만의 작은 생태계,0,2026-04-08T01:40:15Z
12476,TECH,의지박약 탈출을 위한 명분 제조 구독형 행동 실천 리워드 플랫폼,0,2026-04-08T01:36:02Z
12480,LOCAL,AI 기반 전남 빈집·휴경 지 수익 최적화 매칭 플랫폼 : '황금땅 AI 큐레이터',0,2026-04-08T01:33:25Z
8866,TECH,벌레가 나오는 집 미리 알기,1,2026-04-08T01:29:57Z
12474,TECH,QR 기반으로 책임 있는 쓰레기 배출 관리 시스템,0,2026-04-08T01:25:46Z
12475,TECH,캠퍼스 즉석 모임을 연결하는 앱,0,2026-04-08T01:25:17Z
12470,TECH,"스마트 스터디카페 / 공부도 요즘은 디지털로 하는 시대 모두가 인터넷 강의 및 영상시청 자료로 공부하는데, 스터디카페에서 전자기기 제공",0,2026-04-08T01:21:28Z
12466,TECH,송도 Go (지역 플랫폼),0,2026-04-08T01:20:30Z
12461,TECH,소상공인과 1인 창업가를 위한 홍보 콘텐츠 제작·고도화 AI 콘텐츠 스튜디오,1,2026-04-08T01:19:01Z
12467,TECH,스마트 멀티탭 위험 상황에 자동으로 꺼지는,0,2026-04-08T01:17:28Z
12434,TECH,﻿소상공인 전용 맞춤형 노무관리 동반성장 플랫폼,0,2026-04-08T01:14:10Z
12457,TECH,1인이지만 기존 지역업체와 연계,1,2026-04-08T01:06:13Z
11666,LOCAL,인천 개항로의 유휴 공간을 재생하여 지역 못난이 농산물 자원 순환과 파충류 생태 교감을 결합한 로컬 순환형 F&B 플랫폼,1,2026-04-08T00:59:25Z
12452,TECH,국내 최초의 복합섬유 바딕재 개발,1,2026-04-08T00:55:20Z
12437,TECH,사업자를 위한 오프라인 입점 플랫폼,1,2026-04-08T00:26:53Z
4557,TECH,특허등록:10-1906548호 '자전거'/크랭크암 길이 67cm / 양 페달을 걷듯이 번갈아  밟기만 함/제자리걸음 운동 에너지/지렛대 2종 작두 원리,0,2026-04-08T00:14:57Z
12348,TECH,"동네 기반 돌봄 품앗이 플랫폼 ""온(溫)마을""",1,2026-04-08T00:12:07Z
1803,LOCAL,쓰레기처리기를 편리하게 이용한 경우,0,2026-04-08T00:09:05Z
12429,TECH,"소상공인을 위한 광고 플랫폼, 친환경 옥외 광고판(Green Link AI)",3,2026-04-08T00:01:20Z
12428,TECH,"맛집·미용실부터 병원까지, 외국인 고객을 직접 불러오는 중국·일본·대만 타겟 해외마케팅 서비스",1,2026-04-07T23:45:38Z
12425,TECH,"카페에서 모바일폰으로 보상형 광고를 시청하거나 소액의 결제를 통해 전기콘센트와 Wi-Fi가 무료로 열리는, 물리적 공간을 디지털 광고 수익으로 전환하는 솔루션입니다.",0,2026-04-07T23:45:36Z
12417,LOCAL,독일 유학생만이 알 수 있는 현지인의 찐템(진짜 아이템)을 데이터화하여 한국 시장에 맞춤형으로 제안하는 서비스,0,2026-04-07T23:38:50Z
12418,TECH,“왜 따로 먹일까?” 사람과 반려동물이 함께 먹는 식단을 확산하는 챌린지형 펫푸드 서비스,0,2026-04-07T23:25:53Z
10624,TECH,"우리아이들의 건강과 안전을 최우선으로 지키는 친환경 세척과 다중 항균 서비스를 기반으로 카시트/유모차 세탁부터 리퍼사이클, 구독(대여)까지 제공하는 유아용품 토탈케어 서비스 입니다",1,2026-04-07T23:16:11Z
5246,TECH,"""개인의 감정 상태를 데이터 기반으로 구조화하고, 하나의 '이름'으로 정의하는 맞춤형 감정 분석 리포트 서비스""",0,2026-04-07T19:37:45Z
12307,TECH,나를 브랜드화 시켜 다양한 상품을 제작판매!,0,2026-04-07T19:16:54Z
12378,TECH,순수 음식물 쓰레기와  뼈다귀 등 부속 음식물 쓰레기를 처음부터  깔끔하게 2개의 내통으로 분리되도록 하는 음식물쓰레기 냉장고입니다. 전국 및 해외의 주방관리자 분들에게  편리함,0,2026-04-07T18:21:15Z
12400,TECH,실제  해킹  사고를  직접  체험 하며  배우는  한국형  보안 교육 게임 플랫폼,0,2026-04-07T18:17:15Z
12346,TECH,"마이크로에센셜 포뮬러 기반의 패밀리 더마 바디케어 키트 솔루션을 통해, 부모와 자녀 간의 정서적 교감을 확장하고 새로운 홈 웰니스 경험을 제안하는 브랜드, 올리비(Oly.B)",0,2026-04-07T18:15:14Z
12388,LOCAL,뭐라도 되겠지 꾸준히만 하자,0,2026-04-07T16:53:47Z
12379,TECH,"실전 상황에서 말하기를 훈련하는 AI 커뮤니케이션 트레이닝 플랫폼, 톡짐(TalkGym)",1,2026-04-07T16:19:06Z
12123,LOCAL,체류형 예술치유 복합문화공간,0,2026-04-07T16:03:45Z
12365,TECH,임신부를 위한 임신교육학습키트,0,2026-04-07T15:54:01Z
12368,LOCAL,핸드폰  경매  어플리케이션,1,2026-04-07T15:46:12Z
8296,LOCAL,지역의 맛을 만든다. 지역 로컬 푸드로 제작된 디저트카페,0,2026-04-07T15:40:50Z
6444,TECH,"고속도로 2차 사고 방지 자립형 안전 타워, 차에서 내리지 않고 3초 만에 고압 CO₂ 에어빔과 50cm 가중 베이스로 강풍에도 쓰러지지 않는 풍선",0,2026-04-07T15:28:17Z
12360,LOCAL,"잔디GPT (TurfAI)"" — AI 기반 잔디 생육·납품 예측 SaaS",0,2026-04-07T14:58:33Z
324,TECH,AI 주도형 애자일(Agile)개발 글로벌 패키지(PC/콘솔) 게임 스튜디오,0,2026-04-07T14:57:03Z
12363,TECH,초음파를 통한 안심 센서,0,2026-04-07T14:52:06Z
12351,LOCAL,전국 먹거리를 다양하게 공유할수있는 푸드싸이클링,0,2026-04-07T14:50:57Z
12355,TECH,고차원 체험및 이해를 돕기 위한 그래픽 모델링과 VR교육 자료,0,2026-04-07T14:45:23Z
12342,TECH,"가문 단위 SNS 기반 가족 역사 기록 플랫폼, ClanLog(클랜로그)",0,2026-04-07T14:35:25Z
12347,TECH,전통 장인의 기술을 콘텐츠·매칭·커머스로 연결해 계승과 수익화를 동시에 만드는 플랫폼입니다.,0,2026-04-07T14:32:04Z
12350,LOCAL,이성 로테이션 소개팅,0,2026-04-07T14:30:45Z
12285,TECH,자신의 실패를 기록하는 실패 노트,0,2026-04-07T14:24:04Z
12331,TECH,AI가 차량 사진만으로 결함을 자동 진단하는 스마트 차량 점검 플랫폼,0,2026-04-07T14:13:54Z
12336,TECH,읽기 능력이 약해지는 아이들에게 자연스럽게 읽기 경험을 제공해주는 텍스트 게임환경. Llm을 통해서 공공교육에서 습득해야 하는 영역을 쉽고 자연스럽고 재미있게 체득.,0,2026-04-07T14:07:14Z
12330,TECH,다양한 주얼리 스타일을 부담없이 시도해 볼 수 있도록 하는 주얼리 대여 서비스,0,2026-04-07T14:02:27Z
6516,TECH,"무한 컴피티션이 열리는 음악 제작 전문 레이블 WME 입니다. WME은 음악 창작자들을 위한 컴피티션을 지속 개최하며, 동시에 음원을 제작하는 레이블입니다.",0,2026-04-07T13:58:03Z
12329,TECH,로컬 AI가 인터넷 검색까지 할 수 있게 만드는 검색 엔진,1,2026-04-07T13:55:44Z
12327,TECH,술 취해서 적어보는 창업일지 내꺼,0,2026-04-07T13:53:15Z
12151,TECH,"구매 후 5분 안에 나만의 랜딩페이지를 배포하고, 월 구독료 없이 평생 무료로 운영할 수 있는 소상공인/소기업 전용 NoCode 웹사이트 배포 플랫폼, ZeroPack",0,2026-04-07T13:49:20Z
12320,TECH,Ai 로봇을 활용한 사업가!!,0,2026-04-07T13:37:01Z
12217,LOCAL,장수군의 제철 산나물을 프리미엄 장아찌로 가공해 판매하는 로컬 식품 사업,0,2026-04-07T13:31:42Z
10070,TECH,한국 전통 문양의 현대적 복원과 실용적 가치 전승 사업,0,2026-04-07T13:26:46Z
12187,TECH,1. AI 휴대폰출장수리및경매.픽업서비스앱입니다(특허출원중),0,2026-04-07T13:21:29Z
12317,TECH,전국장날 맛있는 간식 먹어보자구ㅡ,0,2026-04-07T13:15:26Z
12289,TECH,직접 말하기 불편하거나 싸웠을때 음성으로 녹음하거나 감정을 표현하는 장비,0,2026-04-07T13:14:22Z
12304,TECH,엄마와 아기 함께 올 수 있는 힐링 예술 영어 놀이터,0,2026-04-07T13:09:01Z
12283,TECH,누워서 공부하는 카페인 '눕공카페',0,2026-04-07T12:46:45Z
12284,TECH,나의 노하우를 강의하는 우리동네 클래스,0,2026-04-07T12:39:49Z
6274,TECH,스마트폰 카메라로 교정받는 나만의 퍼스널AI 스트레칭 트레이너,0,2026-04-07T12:36:22Z
10250,TECH,맞혔지만 설명하지 못하는 학생을 스스로 사고하게 만드는 학습 플랫폼  '문제아' (問·題·兒) _문제를 다루고 만들 줄 아는 아이,1,2026-04-07T12:29:40Z
12132,TECH,"Kbo 흥행시대! 야구와 요식업, 엔터테인먼트를 한번에!",0,2026-04-07T12:21:28Z
5883,TECH,"탈 나프타, 유리·금속 주사기와 자동 멸균 스테이션을 결합한 자원 자립형 의료 시스템",2,2026-04-07T12:07:08Z
11837,TECH,무좀발톱 관리의 레시피화 의외로 발톱관리로 아파하시는 분이 많아요 각기다른 방법으로 고성하시는 분이 많은데요 뽑지않고 무좀발톱을 관리할 수 있는 레시피를 만들어 모두가 건강한 발을,0,2026-04-07T11:56:40Z
12248,TECH,예쁜 디자인과 좋은 의미를담아 선한 영향력을 널리 알리고싶어 참가하였습니다!!,0,2026-04-07T11:54:49Z
11808,TECH,중고차를 전세계에서 찾아라,1,2026-04-07T11:53:14Z
12256,TECH,AI로 기획 시간을 줄이고 영화적 완성도를 높이는 시네마틱 콘텐츠 솔루션,1,2026-04-07T11:47:37Z
3192,TECH,"오픈클로, 원클릭 설치로 누구나 쉽게 + 보안까지 해결하다",1,2026-04-07T11:37:19Z
12052,TECH,방구석 mba - 사업자를 위한 방구석 에서도 5~10만원대로 검증된 AI·마케팅 실무 강의를 듣는 교육 플랫폼,0,2026-04-07T11:21:22Z
12175,TECH,트렌디한 디저트를 직접 만드는 즐거움에 ESG 가치를 더한 <디저트 밀키트 서비스>,0,2026-04-07T11:17:09Z
12200,TECH,"암재활, 성형재활, 실버피트니스 재활플랫폼 비지니스 모델 구축",1,2026-04-07T11:07:35Z
11667,TECH,신경 신호 제어형 로봇 의수,1,2026-04-07T10:54:17Z
12245,TECH,"데이터 기반 상품 선정과 콘텐츠 마케팅을 결합한 온라인 커머스로 초기 매출을 창출하고, 이후 자체 브랜드로 확장하는 사업 모델",0,2026-04-07T10:44:37Z
12178,LOCAL,"지역, 사회, 기업과 상생하는 AI 기반 수직형 장미 스마트팜 / 로즈 캐슬(Rose Castle)",0,2026-04-07T10:37:59Z
12238,TECH,AI 에이전트 기반 K-콘텐츠 제작 지원 플랫폼,0,2026-04-07T10:36:19Z
774,TECH,인터넷 강의를 모아 모든 사람들에게 무료로 제공하는 개방형 교육 OTT PLATFORM,0,2026-04-07T10:36:06Z
11947,TECH,내 몸 상태에 맞게 운동 강도를 알려주는 스마트 운동 앱,0,2026-04-07T10:31:25Z
12194,TECH,신기 어려운 압박양말의 불편을 개선한 중장년 맞춤형 압박 니삭스,5,2026-04-07T10:20:50Z
12219,TECH,"취,창업이 막막한 사람들을 도와주는 플랫폼",0,2026-04-07T10:17:48Z
12234,LOCAL,농수산 부산물을 활용해 친환경 낚시 밑밥과 양식 사료를 생산하는 자원순환형 사업(개인특허),0,2026-04-07T10:14:14Z
12231,TECH,전해전착을 이용한 다이아몬드공구 업계를 선도해보자,0,2026-04-07T10:08:35Z
12222,TECH,Ai를 활용한 캐릭터 이미지 생성 및 채팅사이트,0,2026-04-07T10:03:54Z
12225,TECH,여성의 안전을 보장하자,0,2026-04-07T10:02:36Z
12076,LOCAL,광주지역돌봄공백해소,0,2026-04-07T09:58:32Z
11954,TECH,"탁구장 +VR 가상 파트너와 맥파 분석 데이터를 결합한 ""세대 통합형 스마트 웰니스 탁구 아카데미",0,2026-04-07T09:55:19Z
12210,LOCAL,지역 향토술회사에서 나온 술지게미를 이용한 발효화장품,0,2026-04-07T09:42:04Z
12182,TECH,성우 기반 AI 음성을 제공하는 프라이빗 보이스 비서 플랫폼,0,2026-04-07T09:32:24Z
11922,TECH,로컬 상생형 시니어 러닝 트래블 : AI 기반 맞춤형 러닝 트래블로 은퇴 시니어가 지역 전문가로 참여해 평생교육·고용 창출·지역 상생을 동시에 실현하는 지식 순환형 커뮤니티 플랫폼,10,2026-04-07T09:29:48Z
12170,TECH,LLM 모델의 개인민감정보 추론 방지 및 전주기 보안 관리 솔루션,0,2026-04-07T09:27:53Z
11920,TECH,스쿠버 다이버의 생명을 살리는 카이트 - 스쿠버 카이트,0,2026-04-07T09:27:17Z
12149,TECH,우주인 건강보조 음료식품  개발– 한국전통다래음료수,0,2026-04-07T09:27:11Z
12207,LOCAL,밀양 농산물로 만드는 건강한 지역형 디저트 브랜드,6,2026-04-07T09:27:06Z
12206,LOCAL,K-컬처 체험과 에코 웰니스 휴식 결합. 글로벌 여행자와 로컬 커뮤니티를 잇는 100% 한국인 소유의 O2O 복합 문화 플랫폼,1,2026-04-07T09:25:44Z
12113,LOCAL,"Low-Sugar,High-Fiber! 대구의 뿌리(연근)로 건강한 단맛을 설계하다: 혈당 걱정 없는 반야월 연근을 활용한 디저트",2,2026-04-07T09:21:22Z
12179,TECH,외식업창업비용 정밀계산으로 예산책정을 정밀히 하여 조기 폐업을 방지하는 방법,0,2026-04-07T09:12:32Z
12198,TECH,자신만의 아이덴티티를 뽐낼 수 있는 아이템 제작,0,2026-04-07T09:12:18Z
12173,TECH,"투자자문사(RIA)가 복잡한 규제와 서류를 대신 챙기도록 도와주는, 컴플라이언스 전담 AI 비서",2,2026-04-07T09:07:52Z
12172,TECH,"EV-SafePark는 전기차 주차 구역의 환경 데이터를 기반으로 이상징후를 조기에 감지하고, 위험도를 시각화하여 관리자 대응을 지원하는 플랫폼이다.",1,2026-04-07T09:05:24Z
12180,TECH,"HBM 메모리 전력 노이즈 문제에 관심 있는 전자공학도로서, LTspice 시뮬레이션 경험을 바탕으로 설계 IP 사업화 가능성을 탐색 중",0,2026-04-07T08:58:41Z
10734,TECH,피부에도 좋은 거제 유자,19,2026-04-07T08:51:47Z
12161,TECH,기존 펫케어에 실버산업을 붙인 종합 펫케어 플랫폼,0,2026-04-07T08:50:11Z
12131,TECH,"AI Agent 기반 IT 운영 업무  자동화 플랫폼 및 수행할 때, ""누가, 무엇을, 왜, 어떤 권한으로 실행했는지""를 통제하고 증명하는 AgentOps 거버넌스 플랫폼",1,2026-04-07T08:44:08Z
11353,TECH,스마트 손씻기 유도 시스템,0,2026-04-07T08:38:03Z
9879,TECH,국가수준 교육과정을 기반으로 한 AI 유아교육 놀이  콘텐츠 개발,1,2026-04-07T08:35:37Z
