id,division,summary,likeCount,s1,s2,s3,total,rationale
10584,LOCAL,"개인의 기억에서 시작해 도시의 시간으로 확장되는 향, ‘덕수’를 통해 서울의 장소를 향으로 기록합니다.",1,8,7,5,20,"서울 장소를 향으로 기록, 독창적 컨셉"
10826,LOCAL,규격외 농산물을 고부가가치 가공식품으로 전환해 농가 수익을 창출하는 로컬 기반 식품 사업,0,5,6,5,16,"규격외 농산물 가공식품, 흔한 자원순환"
10784,LOCAL,"중고물품(구매,판매) 적절한 지역순환",0,3,3,3,9,"중고물품 지역순환, 모호"
10820,LOCAL,"“팔리는 구조까지 만들어주는, 지역 소상공인 제품 큐레이션 & 창업 성장 플랫폼”",0,5,6,5,16,"소상공인 큐레이션 성장 플랫폼, 일반적"
10807,LOCAL,AI 기술을 활용한 1인 게임 개발 수익 모델 구축 및 청소년 창의 교육 확산 프로젝트,3,5,3,5,13,"1인 AI 게임개발 교육, 로컬성 약함"
10445,LOCAL,"취향을 발견할 기회가 없었던 은퇴 전후 60대에게, 개인 성향에 맞는 지역 공공문화 프로그램을 찾아 연결해주는 서비스",1,7,6,6,19,"60대 공공문화 프로그램 매칭, 타깃 명확"
10781,LOCAL,인간 소라게! 전국 도시 살아보기!,0,5,6,4,15,"인간 소라게 도시 살아보기, 재미있는 컨셉"
10782,LOCAL,초고령 사회 간병 인력 부족을 해결하는 국내 최초 간병인 전문 교육·취업 연계 아카데미,0,7,4,8,19,"간병인 전문 교육 아카데미, 시장 명확"
10773,LOCAL,"생산자, 판매자와 구매자의 동시 기부가 가능한 문화 만들기~",0,4,4,4,12,"동시 기부 문화, 모호"
10767,LOCAL,여행 고민 걱정 끝!,1,2,2,3,7,"여행 고민 끝, 내용 없음"
10743,LOCAL,지금까지 이런찐빵은 없었다,1,3,4,3,10,"새로운 찐빵, 구체성 부족"
10753,LOCAL,21c만물상회 -생성형 AI와 모빌리티를 결합한 ‘찾아가는 로컬 스마트팩토리,0,7,6,6,19,"생성형 AI 찾아가는 로컬 스마트팩토리, 흥미"
10747,LOCAL,도전 나만의 1인 이자카야,0,3,3,3,9,"1인 이자카야, 일반적"
10717,LOCAL,제주도 특산물 티셔츠 스튜디오,0,4,7,4,15,"제주 특산물 티셔츠, 기념품 컨셉"
10592,LOCAL,"신뢰 기반 서비스 결합과 로컬 체험을 하나의 플랫폼으로 통합한 광주전남 공정관광 통합 플랫폼 "" 로컬 트러스트 투어 """,0,6,7,6,19,"광주전남 공정관광 통합 플랫폼, 지역성"
10701,LOCAL,프리미엄 숙성한우전문점,0,3,3,4,10,"숙성한우전문점, 일반적"
10698,LOCAL,24시간 무인시스템을 갖춘 명품가방 수선소,0,5,2,5,12,"24시간 무인 명품가방 수선, 틈새"
10669,LOCAL,문화센터 정보 통합으로 수요자와 공급자 연결을 통해 시장 파이를 키운다,0,5,4,5,14,"문화센터 정보 통합, 모호"
7111,LOCAL,폐점  리스크를  구조적으로  해결한  지속가능한  외식  프랜차이즈  모델,0,5,3,6,14,"지속가능 외식 프랜차이즈, 막연"
10594,LOCAL,제주 5성급 호텔의 밤을 반려견에게 선물하세요 !,0,6,7,6,19,"제주 5성급 호텔 반려견 숙박, 독특"
10586,LOCAL,베트남 현지 스타일 스파와 프리미엄 K-뷰티를 결합하여 내국인과 외국인을 동시에 공략하는 이천 로컬 뷰티 샵,0,6,5,6,17,"베트남 스파 K뷰티 결합, 이천 로컬"
10565,LOCAL,AI기반 지역화폐 전용 통합생활 플랫폼!!,0,5,6,5,16,"AI 지역화폐 통합 플랫폼, 일반적"
10553,LOCAL,"양평 청소년이 이동 없이, 내 동네에서 걷고 기획하며 공식 봉사시간을 채우는 로컬 자기주도 봉사 플랫폼",1,7,7,5,19,"양평 청소년 로컬 봉사 플랫폼, 지역 특화"
10400,LOCAL,제주 식자재를 활용한 웰빙 제주 토스트를 론칭합니다,0,4,7,4,15,"제주 웰빙 토스트, 흔한 컨셉"
10515,LOCAL,리싸이클링.폐차를 이용한 각종 인테리어,0,5,4,5,14,"폐차 리사이클 인테리어, 자원순환"
10519,LOCAL,외국인을 위한 영종도 투어 프로그램,0,4,6,4,14,"영종도 외국인 투어, 구체성 부족"
10516,LOCAL,"'외항사 승무원'과 '서울 로컬 가이드'를 연결해, 짧은 레이오버 시간을 [지역 상권]과 연결된 [로컬 경험]으로 전환시키는 플랫폼 입니다.",0,8,6,7,21,"외항사 승무원 로컬 가이드 매칭, 독창적 접근"
10511,LOCAL,"지역 도자기 전공 청년과 교육기관을 연결하는 찾아가는 로컬 도예교육 서비스, ‘아뜰리에 미소’입니다.",0,6,6,5,17,"지역 도자기 청년 찾아가는 교육, 지역 인력 연계"
4870,LOCAL,충남권 인구소멸지역 활성화를 위한 ‘아웃도어 익스트림 키즈 테마파크 & 익스트림 스포츠 (나무 위에서 줄타기),1,7,7,6,20,"충남 인구소멸 아웃도어 키즈 테마파크, 구체적"
10494,LOCAL,모두가 누리는 모두의 복지,1,2,3,2,7,"모두의 복지, 슬로건뿐"
10496,LOCAL,나만의 지역특산물로 최고의음식만들기,1,3,6,3,12,"지역특산 음식, 모호"
10446,LOCAL,참송이(전복)를 활용한  당화 죽,1,6,5,5,16,"참송이 전복 당화죽, 틈새 제품"
10397,LOCAL,관광객 유치와 지역주민 소득을 위한 미역 다시마  해수 해초욕조및 족욕 해변사우나카페,0,7,8,6,21,"미역 해초욕 족욕 해변사우나, 지역자연 활용"
10395,LOCAL,"춘천 전략작물 토마토와 청양고추로 만든 건강한 매운 소스, '웅쓰 맵-쏘스'로 로컬 식재료의 가치를 전국에 알립니다.",0,7,8,7,22,"춘천 토마토 청양고추 매운소스, 지역 전략작물"
10328,LOCAL,국내 패션 시장의 악성재고의 판매 루트 다각화로 인한  패션 시장에 기여,0,4,3,5,12,"패션 악성재고 판매 다각화, 모호"
10359,LOCAL,늘 편히 입을수있는 모던한복 생활한복제작과 디자인,0,5,4,5,14,"모던 생활한복, 일반적"
10338,LOCAL,"은퇴한 어른들의 삶의 지혜와 청년의 고민을 책, 노트, 편지로 연결해 세대 간 지혜 순환을 만드는 오프라인 커뮤니티 북카페 플랫폼입니다.",0,7,5,5,17,"세대간 지혜 순환 북카페, 구체적 컨셉"
10340,LOCAL,대학가 후문 상권에 맞춘 가성비 레트로 포차형 간단안주 주점,0,4,4,4,12,"대학가 레트로 포차, 흔함"
10053,LOCAL,"부산 지역 해변에서 발생하는 폐서핑보드를 활용하여, 기능성과 예술성을 결합한 리사이클 디자인 제품을 개발하는 것을 목표로 한다.",0,7,8,6,21,"부산 폐서핑보드 업사이클 디자인, 지역자원"
10324,LOCAL,"""나이와 성별 상관없이 모두가 모여 고요히 머물며 마음챙김을 배우는 우리 동네 요가 클래스“",0,3,3,3,9,"동네 요가 클래스, 매우 일반적"
10310,LOCAL,"나만의 카페, 나만의 드립 커피",0,3,3,3,9,"나만의 드립 커피, 일반적"
8129,LOCAL,국산 재료로 만든 로컬 식품을 감각적인 라이프스타일로 풀어낸 브랜드,2,4,5,5,14,"국산 재료 로컬 식품 브랜드, 모호"
10269,LOCAL,아름다운조언의 휴식카페,0,3,2,3,8,"휴식 카페, 모호"
10260,LOCAL,AI가 고기 소개해주는 정육점,1,6,3,5,14,"AI 고기 소개 정육점, 재미있는 컨셉"
9408,LOCAL,"세계문화유산 수원화성 인근 전통시장인 남문시장에서 체류형 관광을 위한 숙박업 운영을 통해 관광산업 활성화 및 전통시장, 골목상권  활성화에 기여하고자 함",1,5,7,5,17,"수원화성 남문시장 숙박, 지역 관광 연계"
8273,LOCAL,일상의 소소한 기쁨을 주는 디자인 제품의 개발로 많은 사람들에게 긍정의 에너지를 부여하는 친밀한 제품의 제공,0,3,3,3,9,"긍정 디자인 제품, 추상적"
10236,LOCAL,"Ai를 통한 국민들의 소득 수준에 맞는 소비패턴과 저축 ,투자를 알맞게  조언및 추천을 해주고 더불어 자영업자들은 소비자에게 쿠폰을 발행해주어 고객유치에 활용도가높은 서로가윈윈",0,5,3,5,13,"AI 소비 저축 자문, 기존 서비스 다수"
10229,LOCAL,나만의 힐링 술집!,0,3,2,3,8,"나만의 힐링 술집, 일반적"
510,LOCAL,창업 원스톱 거리(One-stop stsartup Hub),0,5,4,5,14,"창업 원스톱 허브, 모호"
9835,LOCAL,지역 폐자원을 가치 있는 경험과 제품으로 바꾸는 순환형 환경 기획,0,6,6,5,17,"지역 폐자원 순환 환경 기획, 일반적"
10186,LOCAL,정기 구독 기반의 화장실·샤워실 위생 관리 서비스,1,5,3,6,14,"화장실 위생 정기 구독, B2B 틈새"
10118,LOCAL,지역의 풍부한 문화예술 자산을 시민의 일상과 소비로 연결하는 현대적 플랫폼,0,5,5,5,15,"지역 문화예술 플랫폼, 모호"
8361,LOCAL,통영의 바다·음식·공예의 풍경을 연결하는 로컬 밸류체인 경험 플랫폼,0,7,9,6,22,"통영 바다 음식 공예 밸류체인, 지역자산 활용"
10164,LOCAL,구석구석 활발한 관광지를 만들자!,0,2,4,2,8,"활발한 관광지, 슬로건뿐"
10139,LOCAL,지역 특산물과 체험형 콘텐츠를 결합한 관광형 로컬 브랜드 창업,0,4,6,4,14,"지역특산 체험 로컬 브랜드, 막연"
10124,LOCAL,광주광역시 대표유산을 생활용품으로 상용화한 무드등 제작,1,6,8,5,19,"광주 대표유산 무드등, 지역문화 상품화"
7798,LOCAL,복합공정 기술을 이용한 파지 딸기 업싸이클링,1,7,7,6,20,"파지 딸기 업사이클링 복합공정, 자원순환 구체적"
7634,LOCAL,향기플라워&우아커피,0,3,2,3,8,"향기플라워 커피, 모호"
10085,LOCAL,감귤박으로 친환경 접착제,1,7,9,6,22,"감귤박 친환경 접착제, 제주자원 혁신적"
10058,LOCAL,"로컬 미나리를 생산하고, 다양한 미나리 상품을 개발해서 이야기가 있는 특별한 공간을 조성하여 경험과 가치를 판매하는 삼장통합 경영 (특별한 가치를주는 농장형 융복합미나리 삼겹살)",0,6,7,5,18,"미나리 농장형 삼겹살 융복합, 지역 특산"
10059,LOCAL,"농산물을 더 가치있게, 농민들이 함께 웃을수 있는",1,3,4,3,10,"농산물 가치 제고, 모호"
10022,LOCAL,한식재료를 이용한 1인 다이닝 브랜드,2,4,4,4,12,"한식재료 1인 다이닝, 일반적"
10043,LOCAL,"감귤을 동결건조후 제분가공 하여 밀가루와 배합하여 국수을 생산한 ""제주 감귤국수""",1,7,9,6,22,"제주 감귤국수, 지역특산 가공 구체적"
9995,LOCAL,쇠퇴하는 농가를 활용한 볏짚 초벌 삼겹살,0,6,6,5,17,"볏짚 초벌 삼겹살, 틈새 컨셉"
9988,LOCAL,사느라 바쁘게만 지냈던 지역 사람들이 편하게 머물며 이야기하고 자신의 삶을 돌아보고 다시 살아갈 힘을 얻어가는 공간 같은 카페를 만들고 싶습니다.,1,3,4,3,10,"지역 이야기 카페, 추상적"
9982,LOCAL,지역 작은도서관과 마을거점이 AI·노코드 도구를 활용해 스스로 프로그램을 설계·운영·기록·공유할 수 있도록 돕는 ‘로컬 교육·돌봄 플랫폼형 서비스,0,7,7,6,20,"작은도서관 AI 노코드 플랫폼, 구체적"
9972,LOCAL,충청권 유일의 모로코카페!!,1,5,5,4,14,"충청 유일 모로코카페, 틈새"
9952,LOCAL,한방 과 뷰티를 접목한 대테의학 허브단지,1,5,6,5,16,"한방 뷰티 허브단지, 모호"
9957,LOCAL,"목포 젓갈과 해남 배추로 김치를 생산·판매하며, 시니어 고용과 전통시장 상생을 실현하는 사회적기업",1,7,8,6,21,"목포 젓갈 해남 배추 김치, 지역 식재료 결합"
9836,LOCAL,여긴 몰랐지? 여긴 아무나 아는 곳이 아니야!! 내가 특별히 너한테만 소개해줄께!ㅋㅋ 기가멕혀!,3,2,2,2,6,"특별 소개 슬로건, 내용 없음"
9934,LOCAL,체질에 따라 달라지는 맞춤 보완차!,1,5,4,5,14,"체질 맞춤 보완차, 틈새"
8648,LOCAL,강화도 속노랑고구마 기반 고점도 튜브형 스프레드 반려견 간식,1,7,8,6,21,"강화 속노랑고구마 튜브 반려견 간식, 지역 특산"
9511,LOCAL,내향인과 고립 청년을 위한 외출용 여성전용카페,1,6,3,5,14,"내향인 여성전용카페, 타깃 명확"
9900,LOCAL,금연구역에서 흡연구역 안내,1,3,2,3,8,"흡연구역 안내, 단순"
9847,LOCAL,나만의 취향을 골라 담는 스쿱 단위 스프레드 샘플러 및 베이커리 전문점,3,6,3,5,14,"스쿱 스프레드 샘플러 베이커리, 재미있는 컨셉"
9823,LOCAL,지역 특산물인 참외와 꿀을 활용한 제품 만들기,1,5,7,5,17,"참외 꿀 제품, 지역특산"
9827,LOCAL,외국인 대상 교육프로그램 제공,1,3,3,4,10,"외국인 교육프로그램, 모호"
9546,LOCAL,"지역 소상공인과 상생하는 AI 무결성 인증 기반 대학생 온·오프라인 매칭 플랫폼, U&I",1,6,6,5,17,"대학생 AI 무결성 매칭 플랫폼, 구체적"
9806,LOCAL,모일곳없는 시니어들이 춤을통해서 소통할수있는 스포츠활동공간,2,5,4,4,13,"시니어 춤 소통 공간, 타깃 명확"
9792,LOCAL,나주 지역 천연염색 원단 기반 반려견 수의 (의류) 개발,1,7,8,5,20,"나주 천연염색 반려견 수의, 지역자원 연계"
9778,LOCAL,"벨기에 패션스쿨 출신 및 파리의 유명브랜드 밑에서 일한 탄탄한 경력기반과 인지도의  ""컨템포러리 우먼스웨어 패션디자이너 브랜드 Minjae Chang 민재장""",1,7,3,7,17,"파리 경력 디자이너 브랜드, 차별성. 로컬 약함"
3785,LOCAL,서울의 밤을 위로하는 프리미엄 로컬 라이프스타일 홈웨어 SIC SEOUL,2,6,4,6,16,"서울 홈웨어 SIC, 브랜드 컨셉"
9754,LOCAL,한남대 자취생 맞춤형 식생활 솔루션,1,4,4,4,12,"한남대 자취생 식생활, 틈새"
9717,LOCAL,버려진 공간을 연결하는 스마트 플랫폼,1,5,4,5,14,"버려진 공간 연결 플랫폼, 모호"
9734,LOCAL,플라스틱 조화 대신 기억을 남기는 친환경 추모 방식,1,7,4,6,17,"친환경 추모 방식, 독창적 문제 제기"
9689,LOCAL,"화산이 빚은 K-Watermelon - 지오푸드 플레이버 카페 ""화산안개” 이제 무등산 수박의 명품 브랜드화를 이루겠습니다.",3,7,9,6,22,"무등산 수박 지오푸드 카페, 지역특산 브랜드화"
9613,LOCAL,"모든 사람의 인생은 하나의 세상이므로, 그것은 곧 소설의 진행과 같으니 이는 다른 사람들에게 영감을 준다.",1,2,2,2,6,"인생 소설 추상론, 내용 없음"
9576,LOCAL,"기성언론이 텍스트 위주로 발행하는 보도자료를 영상, 팟캐스트, 카드뉴스 등으로 재가공하여 쉽고 간단하게 배포할 수 있는 프로그램 개발 및 채널 운영",1,6,3,6,15,"보도자료 재가공 프로그램, 실용적"
8694,LOCAL,"부산 기장 미역에서 추출한 후코이단을 활용한 기능성·훈련용 펫간식을 개발하고, 매장 테스트를 통해 검증 후 수출까지 확장하는 부산 기반 펫푸드 브랜드",2,8,9,7,24,"부산 기장 미역 후코이단 펫간식, 지역자원 기술적"
9489,LOCAL,건강한먹거리 독일 수제 햄소시지를 특허받은 구이기로 다양한 독일 육가공을 채험하고 싶은 얼리어답터 직장인 들에게 소개하는 펍 창업,2,6,3,5,14,"독일 수제 햄소시지 펍, 컨셉 틈새"
9579,LOCAL,드론 기반 외벽 청소 서비스,2,6,3,7,16,"드론 외벽청소, B2B 기술 활용"
8459,LOCAL,K-스마트 플라워 스테이션,3,5,4,5,14,"K스마트 플라워 스테이션, 모호"
9483,LOCAL,"1인 가족의 유일한 친구 ""문이 열렸습니다"" 대신 ""오늘 하루 고생 많았어!!"" 죽은 가족의 목소리로 따뜻한 위로를 전하는 도어락",2,7,2,5,14,"가족 목소리 위로 도어락, 감성적 독창성"
9449,LOCAL,세상의 모든 통조림을 안주로 판매하는 술집,2,5,2,4,11,"통조림 안주 술집, 틈새 컨셉"
8612,LOCAL,스토리형 맞춤 공예 체험 공방,2,5,4,5,14,"스토리 맞춤 공예 공방, 일반적"
9438,LOCAL,멀리 떨어져 사는 자녀가 부모님의 지역 생활 정보를 대신 확인하고 챙겨드릴 수 있게 돕는 서비스,1,6,5,6,17,"부모님 지역생활 대신 챙기는 서비스, 수요 명확"
9387,LOCAL,준비부터 마무리까지 완벽하게! 바쁜 부모님을 위한 올인원 프라이빗 돌잔치 케어,1,5,3,5,13,"프라이빗 돌잔치 케어, 틈새"
9357,LOCAL,도전! 각 지역마다에 있는 흉물스러운 폐 아파트를 활용하여 농산물 재배 유통망구조 개혁 및 산지인근 주민에게는 저렴한 가격으로 제공 오랫동안 묶인 임대인에게는 보상을,1,6,5,4,15,"폐아파트 농산물 유통 개혁, 야심 있으나 실행 불투명"
931,LOCAL,척추디스크 자가 견인치료기 개,2,5,2,5,12,"척추디스크 견인치료기, 로컬성 없음"
9273,LOCAL,제주도의 파타고니아 . 제주의 환경을 살리기위한 아웃도어 브랜드 JPR,2,7,8,6,21,"제주 파타고니아 아웃도어 브랜드 JPR, 명확"
9297,LOCAL,유학생 기반 다국어 로컬 투어 및 긱워크(Gig-work) 매칭 플랫폼,1,6,5,6,17,"유학생 다국어 투어 긱워크, 구체적"
9278,LOCAL,"100세시대 생존 근육을 위한 트레이닝센터, 웰니스를 접목한 소규모 스트레칭, 운동 샵",1,5,3,5,13,"100세 근육 웰니스 스트레칭샵, 일반적"
9230,LOCAL,암벽화 농구화 밑창의 기술이 중요한 창갈이,1,5,3,4,12,"암벽화 농구화 창갈이, 전문 틈새"
1834,LOCAL,제주 토종 검정보리와 식물 유래 감미료로  당뇨 환자가 안심하고 마실 수 있는 '혈당 상승 억제형' 프리미엄 단백질 쉐이크 개발,2,7,8,7,22,"제주 검정보리 당뇨 프로틴 쉐이크, 지역자원 구체적"
